filename,label,label_encoded,augmentation_type,duration_sec,rms_energy,peak_amplitude,zero_crossing_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
I_0019_aug04.wav,I,11,aug04,1.0,0.071401,0.30954,0.076385,1206.9066,1270.5154,2514.8926,0.004851,-382.651215,102.936935,-7.056726,23.325813,-1.846668,-2.264841,9.400475,-14.300692,-2.377311,-7.730358,-13.242086,1.265073,-16.225334,72.072205,17.371183,9.641245,42.354939,10.377904,5.024356,11.757614,16.620487,3.827788,10.59906,16.083208,4.58458,19.903864,0.047898,-0.102863,-0.164147,-0.048408,0.054619,0.252623,0.190753,0.119079,0.192278,-0.014521,-0.052454,0.056433,-0.120939,0.568055,0.842739,0.611296,0.437536,0.424939,0.38832,0.424943,0.426686,0.420222,0.399918,0.399777,0.419867
I_0020.wav,I,11,original,1.0,0.066933,0.288605,0.017792,763.8697,992.4979,1950.6836,0.439858,-506.666534,22.073483,18.368172,42.758202,1.683422,-3.311123,1.066746,-19.173019,-1.003743,-22.309608,-17.65498,0.516678,-17.326023,133.820374,25.310715,20.536417,46.510468,4.593435,6.35736,4.199722,22.238804,4.838467,25.576504,19.532248,7.485531,19.578548,0.005341,0.020191,0.045654,0.071418,0.068802,0.013271,-0.046262,-0.076487,-0.095864,-0.089757,-0.056382,-0.026724,-0.008064,0.085097,0.227039,0.517031,0.242547,0.10134,0.089374,0.08912,0.080963,0.075183,0.060063,0.040652,0.051334
I_0020_aug01.wav,I,11,aug01,1.0,0.058989,0.252838,0.321533,3198.1685,2285.8842,5869.1406,0.338679,-290.87796,10.332368,13.617297,20.163345,1.817988,4.251753,0.076219,-7.412289,-1.629518,-11.783995,-8.148743,-2.82878,-10.516573,34.644424,15.432737,14.79656,23.963654,4.890093,5.695961,3.425802,11.260754,4.619505,14.837888,10.966553,6.767149,12.80993,0.097062,0.02256,0.223912,0.07264,0.000703,0.175036,0.009473,-0.17657,-0.042669,-0.132132,-0.120569,-0.097787,-0.094306,0.439238,0.59876,0.860797,0.599593,0.473211,0.450637,0.481483,0.494886,0.530507,0.542175,0.551555,0.530003
I_0020_aug02.wav,I,11,aug02,1.0,0.055484,0.286713,0.312302,3145.7643,2267.5963,5898.6816,0.332956,-338.742157,11.706452,17.742052,22.051146,-0.840392,4.776798,-5.469746,-9.255133,-6.707448,-16.560686,-3.675116,-8.122258,-8.175503,44.199699,17.406691,19.427404,25.716726,7.839807,5.729374,8.041504,11.552301,6.903681,19.196146,5.656814,10.418891,10.393675,0.160371,0.118028,-0.06343,-0.035357,0.02861,0.055519,-0.135008,-0.148412,0.09876,0.033788,-0.090459,-0.035834,-0.266834,0.420744,0.413401,0.477796,0.663252,0.834303,0.545365,0.481219,0.493264,0.518069,0.523519,0.546034,0.531909
I_0020_aug03.wav,I,11,aug03,1.0,0.041541,0.195221,0.038788,1314.7893,1518.5124,3188.4766,0.262827,-554.590759,21.970194,18.654564,41.621269,2.299474,-1.8768,0.969411,-18.47315,-1.113442,-21.734158,-16.52491,1.222094,-17.182285,122.472778,23.280842,19.924431,44.860168,3.224825,6.573059,4.055058,20.841942,4.608969,24.068541,17.606348,6.640083,18.332943,-0.054465,-0.133129,-0.071484,0.002722,-0.036946,0.040527,0.022612,-0.025556,0.024269,-0.044547,-0.056072,-0.030392,-0.0904,0.296002,0.453792,0.632145,0.342598,0.224055,0.165256,0.16325,0.157182,0.177429,0.193817,0.238893,0.240439
I_0020_aug04.wav,I,11,aug04,1.0,0.075207,0.347046,0.079239,1222.8864,1355.2664,2628.6621,0.005076,-379.317413,101.332474,-1.236391,21.256443,0.085499,-0.948602,7.842368,-13.651295,3.649908,-14.791855,-10.784767,2.502173,-17.541721,73.247864,22.80925,16.27734,36.827732,6.697171,6.256777,7.01948,19.296103,7.328053,18.284063,12.627257,6.073445,20.612038,0.127561,0.13397,0.07784,-0.124525,-0.239304,-0.026383,-0.0063,0.072135,0.262584,0.119343,0.066728,-0.006857,-0.108095,0.474134,0.561788,0.825531,0.651248,0.422663,0.397153,0.401002,0.417409,0.439429,0.384629,0.386094,0.442891
I_0021.wav,I,11,original,1.0,0.064498,0.266541,0.017578,650.9611,906.3195,1791.9922,0.501318,-507.366486,25.827717,21.220455,29.722076,-0.041999,2.079424,-0.335121,-14.562752,-1.526958,-20.35697,-9.504227,-5.197193,-17.807886,114.173042,28.88233,23.112389,33.857018,5.551991,3.420215,5.418714,17.904495,4.621674,24.825087,10.413295,6.289039,20.875162,0.018752,0.026463,0.026234,0.025671,0.024547,0.022636,0.019768,0.015888,0.011091,0.005628,-0.000126,-0.005719,-0.010701,0.144013,0.398352,0.433065,0.184796,0.074613,0.063301,0.063425,0.065788,0.075429,0.073535,0.076383,0.099506
I_0021_aug01.wav,I,11,aug01,1.0,0.080992,0.329651,0.333511,3216.7073,2303.9586,5993.1641,0.360235,-261.232697,12.098644,13.982534,14.651665,3.077736,4.700328,-0.249773,-5.447285,-3.703233,-9.526268,-4.690423,-4.434716,-9.503754,28.081079,17.881758,17.84956,17.945229,4.433204,6.537758,3.005043,7.426979,5.298767,13.348956,8.304333,7.361754,12.58378,0.256351,0.00039,-0.010324,-0.133416,-0.03427,0.08,0.101429,0.025383,-0.047624,0.119372,-0.080222,-0.04024,0.057002,0.516672,0.773287,0.715683,0.551478,0.489768,0.521015,0.491416,0.497778,0.555648,0.56109,0.592301,0.556851
I_0021_aug02.wav,I,11,aug02,1.0,0.060579,0.257202,0.311234,3097.7298,2250.9721,5853.5156,0.341073,-343.122314,13.830132,16.863615,18.270863,3.00105,6.25396,-0.624056,-6.353971,-3.142842,-13.338161,-7.537985,-7.264886,-11.95932,37.303928,19.763868,20.470657,21.760139,4.540588,6.153873,3.103755,8.794502,4.475303,16.764702,7.996881,6.117664,13.672734,0.345531,0.033377,0.031342,-0.006626,-0.019431,-0.118484,0.013891,-0.012567,-0.160953,0.022267,0.172737,0.031266,-0.001854,0.489508,0.724724,0.763699,0.54854,0.487745,0.485531,0.499704,0.522837,0.501527,0.493897,0.531323,0.513006
I_0021_aug03.wav,I,11,aug03,1.0,0.039288,0.161346,0.037445,1305.6076,1620.1815,3278.0762,0.208119,-555.362305,28.79929,23.523605,31.973598,0.579052,2.490444,0.476908,-15.022437,-2.483527,-21.977161,-10.447552,-6.319786,-19.106541,110.599197,27.963648,22.493393,32.976814,5.415754,2.963921,6.492346,16.877176,5.99131,25.080349,9.879312,6.277472,20.670815,0.165417,0.06037,0.019244,0.080878,-0.046645,-0.023241,-0.014328,-0.026916,0.025066,-0.033716,-0.028154,-0.029337,-0.065545,0.315884,0.646034,0.625635,0.327103,0.204887,0.161873,0.166863,0.163963,0.162446,0.150793,0.172653,0.230455
I_0021_aug04.wav,I,11,aug04,1.0,0.066123,0.270081,0.075195,1125.0482,1284.0107,2478.7598,0.004917,-401.609802,105.011566,1.091222,14.796286,1.145065,1.988466,5.103225,-8.903482,2.228028,-11.512285,-9.541962,2.45472,-17.590687,62.719776,16.15826,20.659323,31.583263,6.819681,8.058513,5.78597,13.979705,4.308314,16.863359,11.791405,4.882736,23.816744,0.052906,-0.130075,-0.066131,0.290714,0.314273,0.215827,-0.051593,-0.197004,-0.006426,-0.082086,-0.162318,0.018178,-0.007503,0.693906,0.626218,0.462202,0.435038,0.38418,0.407711,0.404055,0.427601,0.463152,0.40807,0.455432,0.474251
I_0022.wav,I,11,original,1.0,0.069282,0.300629,0.017334,632.4558,924.7385,1705.0781,0.429691,-493.245728,34.086395,21.082108,39.901962,-2.145728,-3.095591,5.877606,-20.531139,-9.814802,-14.346748,-10.960312,-5.631586,-23.154753,126.105995,33.60601,20.321375,41.817703,7.675748,7.127942,7.783827,22.854219,10.078305,15.496614,10.756227,6.86729,24.816536,0.159117,0.146412,-0.03903,-0.156487,-0.122478,-0.062558,-0.056145,-0.072181,-0.063343,-0.050177,-0.0628,-0.068517,-0.074639,0.150875,0.159731,0.401757,0.508361,0.21437,0.136562,0.104871,0.111748,0.119772,0.143651,0.158568,0.160795
I_0022_aug01.wav,I,11,aug01,1.0,0.055492,0.242401,0.312561,3095.7309,2279.2029,5839.3555,0.321611,-300.667297,13.54504,16.03492,19.187767,2.13078,1.675792,0.162173,-6.256183,-6.027156,-9.629862,-5.745392,-6.256132,-10.491984,34.423664,20.572161,17.796665,23.03908,5.796751,4.085164,2.350628,9.712163,9.00521,13.648883,7.948195,8.66074,12.474881,0.112042,0.107976,0.128387,-0.23326,-0.104259,-0.071256,0.088459,-0.079571,-0.146203,-0.296491,-0.15775,-0.117811,-0.070228,0.407559,0.552271,0.858212,0.628682,0.491842,0.475347,0.465787,0.502389,0.534915,0.504489,0.562082,0.5017
I_0022_aug02.wav,I,11,aug02,1.0,0.065883,0.300323,0.286789,2911.2377,2215.5311,5663.5742,0.29731,-335.641968,17.836689,21.002192,24.141529,0.715495,2.654058,-3.687754,-12.744469,-10.263062,-12.223267,-5.410913,-11.292382,-8.815625,43.858402,22.095612,21.649719,28.600357,6.61285,3.969218,3.962895,13.74195,10.327219,13.819303,7.367385,12.965728,9.339641,0.318638,0.113562,0.008686,0.12129,0.134954,-0.01412,-0.033476,-0.117967,-0.103139,-0.210838,-0.230847,-0.027536,0.156967,0.410917,0.415258,0.467668,0.769375,0.812538,0.502463,0.436492,0.461846,0.479485,0.47417,0.504186,0.493813
I_0022_aug03.wav,I,11,aug03,1.0,0.060521,0.27713,0.037704,1208.3874,1612.1103,3217.041,0.130485,-502.051178,37.516209,25.020155,44.377098,-2.268344,-2.044348,6.609994,-21.757702,-10.588776,-16.146677,-11.507302,-7.297415,-24.092274,115.613579,32.540733,21.14315,41.122025,7.968636,6.900975,8.605431,22.028606,10.11639,15.587314,9.978197,7.39553,22.989595,0.421451,0.402652,0.043366,-0.063839,-0.020422,-0.056621,-0.052111,-0.101812,-0.140672,-0.088698,-0.084337,-0.077517,-0.129155,0.349712,0.378917,0.735756,0.670735,0.330723,0.226808,0.226574,0.234417,0.236349,0.283364,0.261528,0.308597
I_0022_aug04.wav,I,11,aug04,1.0,0.076396,0.33136,0.073837,1096.4973,1274.9003,2395.752,0.004384,-384.184448,104.637833,2.058333,23.331078,0.350245,-2.211056,9.398813,-14.577386,-5.258031,-10.425156,-8.426984,-0.837677,-19.946438,71.37249,16.684696,18.203814,39.634998,9.360707,5.721834,9.646065,18.175119,4.889497,13.76122,10.267643,3.522278,24.620674,0.060031,-0.020712,-0.080014,-0.016721,-0.039934,0.016991,0.137977,0.104208,0.058789,0.021555,-0.012977,0.016784,-0.12175,0.445636,0.45774,0.717994,0.769653,0.479322,0.41484,0.463696,0.423693,0.376102,0.365496,0.362012,0.412653
I_0023.wav,I,11,original,1.0,0.069282,0.2659,0.025955,780.4212,982.727,1954.3457,0.426183,-487.986633,31.935223,24.015862,38.938507,-5.593542,-5.99965,-0.905558,-22.567263,-11.062362,-9.607428,-14.943948,-4.644909,-21.84375,130.923935,31.037245,24.40766,38.609653,8.183923,9.614908,5.702044,23.308348,12.055439,12.418258,15.082725,12.372909,26.1784,-0.836147,-0.049991,0.162838,-0.32883,0.24253,0.066959,0.046935,0.21437,-0.05085,-0.165463,0.076178,0.29355,-0.050168,0.074752,0.109825,0.22365,0.507146,0.380558,0.141522,0.101578,0.093675,0.077714,0.072101,0.094602,0.086449
I_0023_aug01.wav,I,11,aug01,1.0,0.08266,0.320862,0.305359,3057.8838,2277.6327,5801.0254,0.321303,-260.058441,16.044956,17.763664,18.940491,2.188693,-0.098309,-3.508615,-9.675579,-6.447916,-9.862648,-6.388395,-6.317208,-9.674752,33.674133,22.021633,19.46813,20.896852,3.836767,4.303203,4.646176,10.966568,8.232155,13.458898,9.442387,6.641205,11.483899,-0.001734,-0.11435,-0.091158,-0.151956,-0.160761,-0.200774,0.006377,-0.260891,-0.073454,0.07193,-0.031484,0.025898,0.080546,0.395642,0.452844,0.660361,0.910315,0.668825,0.485722,0.470558,0.47979,0.495372,0.523209,0.547854,0.488922
I_0023_aug02.wav,I,11,aug02,1.0,0.068393,0.263977,0.292572,2887.8787,2193.4331,5557.8613,0.307099,-331.48175,19.667595,20.296726,25.747778,1.851833,-0.145203,-1.330408,-12.046313,-8.953481,-12.234969,-10.365133,-5.517746,-12.358218,48.312866,24.284029,20.970163,26.970949,4.839349,4.948126,4.505393,14.452179,9.193917,12.888387,10.307281,5.988867,14.67868,0.214364,-0.092005,-0.125375,0.032677,0.011594,-0.055473,-0.077864,0.049832,-0.001777,-0.221309,-0.245065,-0.134029,-0.032092,0.411339,0.419813,0.550898,0.848251,0.698393,0.502189,0.470247,0.452734,0.483251,0.501004,0.526631,0.4835
I_0023_aug03.wav,I,11,aug03,1.0,0.033213,0.156128,0.053085,1194.0132,1417.9007,2931.3965,0.258067,-567.931641,33.987782,25.321327,39.257637,-3.917186,-4.31385,-1.157627,-22.233391,-11.248861,-11.438727,-15.436533,-5.52752,-21.899326,129.932266,31.796337,24.002554,37.610935,7.224339,8.416169,6.135203,21.267645,11.073622,12.475007,14.467505,11.170959,25.344761,-0.649429,-0.09183,0.104782,-0.247856,0.185824,0.045668,-0.001299,0.173053,-0.13274,-0.311848,-0.010481,0.145575,-0.161636,0.13972,0.151437,0.254467,0.580083,0.61413,0.308655,0.196528,0.19174,0.175338,0.160335,0.143746,0.151159
I_0023_aug04.wav,I,11,aug04,1.0,0.069668,0.264862,0.0737,1117.1238,1317.0198,2526.3672,0.005163,-388.745422,105.070229,3.609966,25.162291,-1.796091,-3.313313,5.203659,-12.402988,-10.064211,-3.183041,-16.517771,3.701241,-21.598286,70.595718,14.550242,19.657398,34.481197,8.370032,6.055629,6.992802,13.483548,12.087447,7.872631,19.128672,10.904551,23.530081,-0.0602,0.25985,0.023006,-0.124436,0.104249,-0.029767,0.092075,-0.005031,-0.076052,0.02575,0.047752,0.251452,-0.023618,0.373785,0.542777,0.814774,0.630239,0.438903,0.364671,0.378493,0.394651,0.360575,0.339784,0.372545,0.377709
I_0024.wav,I,11,original,1.0,0.066933,0.261383,0.016953,729.0395,995.5115,1917.9688,0.43928,-504.857178,26.695324,31.929634,39.256439,-8.162565,-5.434489,4.830336,-23.482758,-6.823437,-11.741495,-16.013933,0.74403,-24.835861,121.148026,28.399744,33.234142,42.064571,13.167501,10.091705,6.709663,26.932295,7.62857,13.075083,16.985666,6.714956,28.287441,0.20465,0.065551,0.069224,0.064997,-0.17694,-0.013483,-0.073348,-0.1206,0.054641,-0.086035,-0.019399,0.034599,-0.078293,0.09434,0.229192,0.508702,0.348837,0.126962,0.082276,0.062429,0.056112,0.075368,0.088665,0.089115,0.099856
I_0024_aug01.wav,I,11,aug01,1.0,0.058931,0.232513,0.313385,3171.7838,2298.7898,5876.9531,0.334351,-291.562653,12.490799,17.604347,19.334843,0.246292,4.35915,1.086987,-11.136257,-4.225076,-10.563869,-8.357712,-3.56322,-10.116858,32.041988,17.558046,19.998344,23.370598,6.282673,6.44161,3.91661,13.148738,4.613937,12.243522,10.233186,5.560547,13.03833,0.201123,0.181222,0.110278,0.123105,-0.09555,-0.182513,-0.309168,0.122566,0.254101,-0.04588,0.005169,-0.180846,-0.217296,0.542113,0.798152,0.715185,0.512397,0.489178,0.491787,0.511196,0.524071,0.53824,0.551658,0.547788,0.492906
I_0024_aug02.wav,I,11,aug02,1.0,0.057141,0.272278,0.302505,3096.1438,2277.4148,5876.2207,0.312831,-339.017883,14.537281,21.57822,18.233976,-3.718038,4.325043,-6.224562,-11.908258,-4.680923,-15.786665,-4.485491,-10.047843,-9.09996,42.002628,21.019964,26.065233,21.817415,9.60906,4.691835,9.727746,14.274366,5.178558,17.328276,5.745179,10.024582,8.866563,0.367529,0.171539,0.028233,0.154839,0.197876,-1.6e-05,0.017942,-0.044028,-0.083662,-0.073281,0.059123,0.194947,0.080179,0.373967,0.40135,0.454388,0.720447,0.783987,0.517435,0.439128,0.428134,0.460859,0.484863,0.529616,0.472108
I_0024_aug03.wav,I,11,aug03,1.0,0.064906,0.256836,0.033539,1208.5697,1581.7569,3071.7773,0.200483,-505.351379,30.165005,34.840195,41.897644,-6.95951,-5.080491,4.739615,-24.510777,-8.05648,-13.053212,-17.433052,-0.429269,-26.307827,118.775711,28.226828,32.000664,40.833138,14.368482,10.500222,7.329971,26.285934,7.803377,12.868499,16.402332,8.201265,27.538065,0.415177,0.337832,0.296631,0.248073,-0.092633,-0.036836,-0.159951,-0.279542,-0.122394,-0.239256,-0.157027,-0.057785,-0.166552,0.209982,0.494747,0.687035,0.379167,0.220742,0.205333,0.199951,0.193152,0.183279,0.191179,0.167487,0.146524
I_0024_aug04.wav,I,11,aug04,1.0,0.071363,0.287567,0.071671,1219.4705,1393.6644,2693.1152,0.004383,-387.613708,100.843559,12.171924,16.800034,-5.184988,-0.233685,5.318573,-19.871191,1.421666,-14.8415,-6.743542,-3.445106,-16.209038,68.795303,21.391115,28.724703,31.534235,14.333692,5.854302,8.276098,24.906252,5.524984,17.755934,6.565176,4.296412,19.951155,0.244151,0.050959,-0.126292,0.018735,0.015216,-0.054391,-0.111443,-0.002217,-0.030309,-0.188417,-0.103576,-0.219287,-0.336996,0.350179,0.441436,0.697637,0.739739,0.469353,0.351833,0.362502,0.363722,0.367954,0.419652,0.464557,0.406125
I_0025.wav,I,11,original,1.0,0.066933,0.24884,0.016205,713.6727,1002.5715,1937.5,0.438501,-503.352753,22.856874,28.095936,35.250732,-6.742705,-3.504659,3.231348,-20.898285,-5.583071,-9.311095,-13.633452,-1.46757,-19.842068,119.352798,24.886494,29.564899,38.722771,11.503146,7.256695,5.972202,24.630884,6.116576,11.368333,15.798391,4.305511,23.462259,0.154216,0.172725,0.150288,0.104514,0.020224,0.002093,-0.060423,-0.085719,-0.078791,-0.114188,-0.080966,-0.078474,-0.075954,0.172352,0.480638,0.365631,0.12687,0.052348,0.044415,0.057228,0.055684,0.070722,0.070188,0.066335,0.081611
I_0025_aug01.wav,I,11,aug01,1.0,0.096861,0.358063,0.320496,3214.6471,2300.3996,5951.416,0.342196,-245.522186,9.703516,15.610365,16.758617,-0.252593,2.602137,-0.987968,-8.234453,-1.584226,-8.264763,-8.737607,-4.389062,-7.746901,29.79878,16.375055,18.073233,19.584402,5.285089,5.054162,2.733023,11.459,4.417466,11.795444,9.488118,6.615228,11.82291,0.044541,-0.055922,0.014395,0.096858,0.044201,-0.033802,-0.141036,-0.184931,0.159043,-0.030107,-0.026352,0.042045,0.147245,0.635096,0.834745,0.573288,0.451121,0.435237,0.483065,0.527765,0.529788,0.53722,0.527203,0.534834,0.44411
I_0025_aug02.wav,I,11,aug02,1.0,0.063983,0.24585,0.29689,3090.7318,2274.443,5797.8516,0.319171,-340.363129,13.128171,20.06398,20.923565,1.006009,3.536317,-0.498707,-11.32146,-3.257334,-10.351366,-8.280684,-4.750285,-10.528923,41.782524,18.023737,21.985594,24.783026,5.508317,3.662361,2.907263,15.755626,3.986601,11.162324,8.428645,5.162056,13.500384,0.174897,0.095807,0.227001,0.228629,0.035774,0.037113,-0.068248,-0.20476,-0.018379,-0.052855,-0.166897,0.088434,-0.07812,0.565056,0.805145,0.590084,0.429154,0.407578,0.4241,0.430388,0.440874,0.497139,0.509121,0.478443,0.4369
I_0025_aug03.wav,I,11,aug03,1.0,0.071236,0.264832,0.037354,1226.5643,1488.5043,3094.4824,0.249715,-495.246185,25.572575,30.56628,38.139114,-6.173128,-2.979695,3.319042,-22.17635,-6.194069,-10.836511,-15.230435,-2.431517,-21.408655,115.911324,24.446442,28.599047,37.884438,11.484477,7.761328,5.826541,23.73435,6.027625,11.545033,15.495573,5.329343,22.801676,0.427262,0.265136,0.306333,0.40161,-0.010084,0.106366,-0.016762,-0.27147,-0.108556,-0.273609,-0.279318,-0.146271,-0.237352,0.252647,0.607215,0.493539,0.192926,0.130119,0.130322,0.118919,0.107037,0.135521,0.1413,0.147484,0.172638
I_0025_aug04.wav,I,11,aug04,1.0,0.066695,0.253662,0.071152,1198.3236,1384.4795,2636.4746,0.004556,-394.907043,98.843552,8.267689,15.197205,-4.050123,0.209368,7.342698,-15.740891,0.992368,-8.907591,-11.358204,-0.799048,-15.899755,65.298935,22.521553,23.831678,30.174936,11.27905,6.037273,9.150854,20.80294,3.299459,10.969878,10.238071,4.072811,19.93453,0.413708,0.214947,0.173791,0.280855,0.010408,0.206671,0.079314,-0.193171,-0.042412,-0.205979,-0.205901,-0.027102,-0.039051,0.358765,0.641742,0.747297,0.444635,0.312665,0.378358,0.387501,0.388529,0.426361,0.426692,0.345796,0.352248
I_0026.wav,I,11,original,1.0,0.064498,0.263,0.015839,671.9316,939.5729,1864.9902,0.473717,-507.093079,24.819042,29.311909,31.066156,-7.396567,0.47402,0.303381,-21.71796,-2.920339,-10.680254,-11.703201,-3.175186,-19.674137,115.357819,28.102743,32.802059,35.738541,12.899776,2.673685,5.767169,26.913008,3.99506,13.482394,14.365869,5.160009,25.096655,-0.166898,-0.221987,-0.183123,-0.128205,-0.068837,-0.016225,0.021457,0.040387,0.041064,0.027363,0.005234,-0.018592,-0.037837,0.137104,0.210246,0.445441,0.285202,0.153251,0.121987,0.113475,0.094001,0.087088,0.103197,0.098632,0.127893
I_0026_aug01.wav,I,11,aug01,1.0,0.082578,0.346497,0.331406,3239.8298,2307.4013,5975.5859,0.354747,-258.095886,10.6842,16.256474,16.704937,1.46945,3.866796,-1.846969,-7.689603,-1.542183,-9.23127,-7.550938,-4.504328,-10.3095,29.477884,17.100574,20.40901,20.723738,4.845759,5.918291,5.274968,12.446948,4.06427,12.270647,9.446271,6.838531,12.758718,-0.038011,0.030995,0.20714,-0.031095,-0.016762,0.211176,0.119146,-0.100509,-0.133411,-0.12536,-0.177591,0.082664,0.093604,0.531335,0.778822,0.680895,0.513297,0.516598,0.527444,0.530403,0.543913,0.59272,0.579401,0.586576,0.509031
I_0026_aug02.wav,I,11,aug02,1.0,0.058523,0.280243,0.309235,3085.5715,2252.1029,5781.25,0.332529,-344.374207,14.131056,16.999893,20.571453,2.612208,4.265479,3.891162,-7.64256,-2.386304,-4.993663,-11.542443,-2.208886,-9.79006,36.28912,19.565079,19.745182,27.113281,5.711838,5.0597,5.920137,12.41643,5.591989,7.452989,14.982354,4.614549,11.688366,0.163142,-0.131415,-0.006842,0.170788,0.150846,-0.062194,-0.146643,0.056841,0.128368,0.077571,-0.015525,-0.274519,-0.066542,0.787585,0.561563,0.486278,0.487592,0.462426,0.504005,0.49382,0.503078,0.541418,0.554705,0.567452,0.648957
I_0026_aug03.wav,I,11,aug03,1.0,0.063,0.277496,0.030991,1127.9514,1438.8639,2967.5293,0.296738,-512.192383,25.476578,29.706573,30.564285,-6.704,1.608388,0.170821,-21.10956,-3.521397,-11.509036,-12.153996,-4.727276,-19.641373,105.854065,27.319925,31.98,34.14933,13.063704,2.65134,5.625976,25.612698,4.560925,12.91671,13.526526,5.695719,23.999914,-0.13921,-0.185101,-0.153044,-0.109183,-0.064032,-0.026593,-0.002049,0.008595,0.007343,-0.002399,-0.016875,-0.032243,-0.044515,0.306464,0.373399,0.533005,0.389455,0.301479,0.193595,0.225008,0.261862,0.226845,0.214303,0.251582,0.281625
I_0026_aug04.wav,I,11,aug04,1.0,0.075077,0.311157,0.075714,1154.1234,1316.5881,2568.3594,0.004337,-384.806519,102.964943,5.91184,16.667469,-1.275329,2.467596,5.933169,-13.513485,-1.608138,-4.084728,-13.978259,3.70585,-19.939716,65.508133,17.736118,22.664032,32.795418,11.319813,7.610722,8.076151,18.357353,3.259912,8.424726,17.945921,7.357773,23.411064,-0.052298,-0.121796,-0.133813,-0.010382,0.088067,0.040641,-0.038922,-0.020688,-0.000125,-0.057792,-0.00276,0.111076,-0.010086,0.535406,0.786412,0.60483,0.459196,0.419508,0.432805,0.417962,0.428967,0.436207,0.458061,0.387214,0.410558
I_0027.wav,I,11,original,1.0,0.069282,0.246582,0.018555,747.8054,1042.4372,2135.7422,0.435517,-497.722595,29.549547,34.873768,34.274155,-8.987893,5.547133,-2.358679,-21.815739,-3.820153,-15.695023,-12.516863,-3.906682,-23.884409,124.213676,29.221632,34.208973,34.091892,13.117072,6.264897,7.166583,23.936079,4.761995,16.360922,12.627787,6.061224,25.040472,0.35274,0.183364,0.169532,0.116608,-0.219836,-0.008463,-0.135804,-0.150321,0.080621,-0.111601,0.023428,0.025111,-0.130196,0.115791,0.186992,0.464581,0.373332,0.143042,0.092657,0.097252,0.109359,0.100301,0.110032,0.112152,0.126024
I_0027_aug01.wav,I,11,aug01,1.0,0.093587,0.347992,0.304398,3115.0164,2284.5862,5808.3496,0.323197,-249.996582,12.900597,19.180027,17.411003,-0.732286,5.951551,-2.629721,-9.726776,-3.509774,-12.87867,-7.605951,-5.341619,-11.856979,30.896572,18.886627,21.832815,19.955366,5.44043,6.586931,4.263374,12.586367,5.430294,14.896527,7.226919,5.289745,13.935924,0.108492,0.102418,-6.2e-05,-0.091045,0.111662,0.047992,0.062825,-0.037261,0.121219,0.101685,-0.191732,-0.301985,-0.175575,0.453698,0.704527,0.724295,0.491802,0.434482,0.468066,0.455781,0.473511,0.524516,0.512939,0.517257,0.429958
I_0027_aug02.wav,I,11,aug02,1.0,0.067194,0.251068,0.283386,2919.4738,2222.218,5584.7168,0.296146,-336.179169,18.087133,24.340931,24.924765,-0.418005,5.552173,-1.441313,-13.10874,-2.415255,-11.343913,-11.176416,-3.599888,-14.543814,41.769718,21.17063,24.4578,25.359249,5.128103,8.781982,3.478712,15.245481,3.967804,13.887882,12.922295,6.76737,17.177177,0.032815,-0.005756,0.084888,0.072582,-0.072267,-0.013885,-0.054428,-0.161481,0.044324,0.077548,-0.025123,0.088862,-0.08839,0.430177,0.681709,0.763558,0.528121,0.432061,0.404518,0.442414,0.424875,0.426609,0.494781,0.454237,0.447789
I_0027_aug03.wav,I,11,aug03,1.0,0.063049,0.240295,0.033539,1201.7407,1544.1355,3216.7969,0.228994,-507.940979,30.640936,35.677143,34.641731,-8.184407,5.71176,-2.364333,-21.691637,-4.396278,-16.201859,-13.124023,-4.861691,-24.171103,120.73381,29.211754,33.855968,33.61042,13.798285,6.294597,6.840466,23.288763,4.79986,16.096867,12.241161,6.662569,24.330845,0.205752,0.169082,0.147382,0.090475,-0.08666,-0.041136,-0.107654,-0.119207,-0.01434,-0.088771,-0.044685,-0.058327,-0.163728,0.245868,0.51677,0.630397,0.311671,0.169727,0.15412,0.137127,0.11047,0.119297,0.16196,0.166045,0.1925
